idConfiguration,ACK,BIB,BOLD_ACK,BREF,EMAIL,JS_FOOTNOTESIZE,JS_SCRIPTSIZE,JS_STYLE,JS_TINY,LONG_ACK,LONG_AFFILIATION,PARAGRAPH_ACK,PL_FOOTNOTE,VARY_LATEX,bref_size,cserver_size,vspace_bib,nbPages
284,true,true,false,true,false,false,true,true,false,true,false,true,true,true,0.7,0.8,4.4,5
214,false,true,false,true,false,false,false,true,true,false,false,false,false,true,1,0.8,2.7,4
259,true,true,true,true,false,false,true,true,false,false,false,false,false,true,0.8,0.7,3.5,4
423,true,true,true,true,true,false,false,true,true,true,true,false,true,true,0.9,0.8,0.8,4
119,true,true,true,true,false,false,false,true,true,true,false,false,true,true,0.8,0.7,0.4,4
482,true,true,true,true,false,false,false,true,true,false,false,false,true,true,0.8,0.8,1.9,4
18,true,true,true,true,false,false,true,true,false,false,false,false,false,true,0.9,0.9,4.8,5
187,true,true,false,true,true,false,true,true,false,false,true,true,true,true,0.7,0.7,1.1,5
303,true,true,true,true,false,false,false,true,true,false,false,false,true,true,1,0.8,0.3,4
387,true,true,true,true,false,false,false,true,true,false,false,false,false,true,0.9,0.7,4.3,4
301,true,true,true,true,true,false,false,true,true,false,true,false,false,true,0.9,0.8,1.7,4
228,false,true,false,true,false,false,false,true,true,false,true,false,false,true,0.8,0.9,3.9,4
403,true,true,true,true,false,false,true,true,false,false,true,false,true,true,0.9,0.7,2.5,5
219,true,true,true,true,false,false,false,true,true,true,true,false,false,true,0.8,0.8,4.4,4
24,true,true,true,true,false,false,false,true,true,false,false,false,false,true,0.9,0.8,0.9,4
374,true,true,false,true,true,false,false,true,true,false,true,true,false,true,0.9,0.7,1.6,4
200,true,true,false,true,false,false,false,true,true,false,false,true,true,true,0.9,0.7,0.6,4
309,true,true,true,true,true,false,false,true,true,true,true,false,false,true,0.7,0.7,0.5,4
348,true,true,true,true,false,false,false,true,true,true,false,false,true,true,0.9,0.8,2.5,4
250,true,true,true,true,false,false,true,true,false,true,false,false,true,true,1,0.8,3.3,5
217,false,true,false,true,false,false,false,true,true,false,false,false,false,true,0.9,0.9,4.8,4
500,true,true,true,true,true,false,false,true,true,true,true,false,true,true,1,0.8,0,5
288,true,true,false,true,false,false,true,true,false,false,false,true,true,true,0.8,0.9,2.7,5
